0.000000000000000000e+00 1.105069462209939957e-02 1.485822349786758423e-02
1.000000000000000000e+00 1.077071391046047211e-02 7.311333902180194855e-03
2.000000000000000000e+00 1.016473677009344101e-02 1.229977700859308243e-02
3.000000000000000000e+00 1.044006552547216415e-02 9.775016456842422485e-03
4.000000000000000000e+00 1.103348005563020706e-02 9.209647774696350098e-03
5.000000000000000000e+00 1.025297492742538452e-02 1.034603919833898544e-02
6.000000000000000000e+00 1.065650954842567444e-02 1.081071235239505768e-02
7.000000000000000000e+00 1.125716697424650192e-02 1.057561859488487244e-02
8.000000000000000000e+00 1.129564270377159119e-02 1.016651652753353119e-02
9.000000000000000000e+00 1.071290206164121628e-02 1.116894185543060303e-02
1.000000000000000000e+01 1.093310397118330002e-02 1.644770987331867218e-02
1.100000000000000000e+01 1.052207499742507935e-02 9.250607341527938843e-03
1.200000000000000000e+01 1.023450493812561035e-02 6.388823967427015305e-03
1.300000000000000000e+01 1.092206779867410660e-02 1.145421992987394333e-02
1.400000000000000000e+01 1.075788680464029312e-02 7.959589362144470215e-03
1.500000000000000000e+01 1.034434232860803604e-02 6.853466853499412537e-03
1.600000000000000000e+01 1.126547250896692276e-02 9.942550212144851685e-03
1.700000000000000000e+01 1.104668714106082916e-02 6.356935948133468628e-03
1.800000000000000000e+01 1.208386663347482681e-02 1.072846911847591400e-02
1.900000000000000000e+01 1.104068011045455933e-02 7.898397743701934814e-03
2.000000000000000000e+01 1.094259414821863174e-02 9.184795431792736053e-03
2.100000000000000000e+01 1.110402215272188187e-02 1.414442621171474457e-02
2.200000000000000000e+01 1.124097965657711029e-02 1.481205597519874573e-02
2.300000000000000000e+01 1.133914850652217865e-02 1.323302835226058960e-02
2.400000000000000000e+01 1.195309311151504517e-02 1.117288693785667419e-02
2.500000000000000000e+01 1.136156544089317322e-02 1.361987739801406860e-02
2.600000000000000000e+01 1.061208080500364304e-02 8.125540800392627716e-03
2.700000000000000000e+01 1.082830037921667099e-02 1.175233162939548492e-02
2.800000000000000000e+01 1.154977455735206604e-02 1.379927992820739746e-02
2.900000000000000000e+01 1.109550427645444870e-02 1.442612707614898682e-02
3.000000000000000000e+01 1.145661342889070511e-02 1.127721369266510010e-02
3.100000000000000000e+01 1.081613358110189438e-02 9.502979926764965057e-03
3.200000000000000000e+01 1.134504936635494232e-02 1.067759096622467041e-02
3.300000000000000000e+01 1.173659879714250565e-02 1.304611936211585999e-02
3.400000000000000000e+01 1.098766922950744629e-02 1.064604893326759338e-02
3.500000000000000000e+01 1.107456441968679428e-02 1.060601696372032166e-02
3.600000000000000000e+01 1.106054708361625671e-02 7.331117056310176849e-03
3.700000000000000000e+01 1.119354739785194397e-02 1.190573535859584808e-02
3.800000000000000000e+01 1.116131525486707687e-02 1.400098018348217010e-02
3.900000000000000000e+01 1.177296973764896393e-02 1.872108876705169678e-02
4.000000000000000000e+01 1.185032818466424942e-02 1.307718083262443542e-02
4.100000000000000000e+01 1.196289155632257462e-02 1.344417408108711243e-02
4.200000000000000000e+01 1.159079372882843018e-02 1.018494833260774612e-02
4.300000000000000000e+01 1.171759981662034988e-02 1.022998429834842682e-02
4.400000000000000000e+01 1.159024331718683243e-02 1.236972585320472717e-02
4.500000000000000000e+01 1.188516989350318909e-02 1.344686374068260193e-02
