0.000000000000000000e+00 4.575680475682020187e-03 3.427613526582717896e-03
1.000000000000000000e+00 2.925971755757927895e-03 2.293067984282970428e-03
2.000000000000000000e+00 3.149100113660097122e-03 2.645422238856554031e-03
3.000000000000000000e+00 3.792568575590848923e-03 2.738839015364646912e-03
4.000000000000000000e+00 4.928510170429944992e-03 6.135367322713136673e-03
5.000000000000000000e+00 4.928389564156532288e-03 4.699755460023880005e-03
6.000000000000000000e+00 3.455038880929350853e-03 3.131628967821598053e-03
7.000000000000000000e+00 3.092265222221612930e-03 4.116917960345745087e-03
8.000000000000000000e+00 3.928134683519601822e-03 1.999236643314361572e-03
9.000000000000000000e+00 2.609485993161797523e-03 3.059873357415199280e-03
1.000000000000000000e+01 3.896201262250542641e-03 1.332581974565982819e-03
1.100000000000000000e+01 4.436801187694072723e-03 4.501576535403728485e-03
1.200000000000000000e+01 3.133950755000114441e-03 2.134623937308788300e-03
1.300000000000000000e+01 3.525840118527412415e-03 3.235601820051670074e-03
1.400000000000000000e+01 3.379349829629063606e-03 1.755274832248687744e-03
1.500000000000000000e+01 2.677032491192221642e-03 2.291662618517875671e-03
1.600000000000000000e+01 2.517018467187881470e-03 3.504078835248947144e-03
1.700000000000000000e+01 2.996789291501045227e-03 5.320506170392036438e-03
1.800000000000000000e+01 3.160347230732440948e-03 4.774414002895355225e-03
1.900000000000000000e+01 2.825442235916852951e-03 2.545903436839580536e-03
2.000000000000000000e+01 3.947818651795387268e-03 2.914737677201628685e-03
2.100000000000000000e+01 4.028265364468097687e-03 2.809106372296810150e-03
2.200000000000000000e+01 4.787142388522624969e-03 2.874877536669373512e-03
2.300000000000000000e+01 3.945564385503530502e-03 3.637922229245305061e-03
2.400000000000000000e+01 3.667451441287994385e-03 2.537571825087070465e-03
2.500000000000000000e+01 3.333418862894177437e-03 3.004916477948427200e-03
2.600000000000000000e+01 4.374459385871887207e-03 2.231809776276350021e-03
2.700000000000000000e+01 3.919095266610383987e-03 2.224438823759555817e-03
2.800000000000000000e+01 4.375567659735679626e-03 2.280968474224209785e-03
2.900000000000000000e+01 4.130170214921236038e-03 4.830826073884963989e-03
3.000000000000000000e+01 4.135956056416034698e-03 2.977019408717751503e-03
3.100000000000000000e+01 2.611740259453654289e-03 4.091065376996994019e-03
3.200000000000000000e+01 2.546206116676330566e-03 3.424867987632751465e-03
3.300000000000000000e+01 2.807704033330082893e-03 2.415659837424755096e-03
3.400000000000000000e+01 3.406022675335407257e-03 2.978596836328506470e-03
3.500000000000000000e+01 4.036476369947195053e-03 4.594457801431417465e-03
3.600000000000000000e+01 3.866731189191341400e-03 2.338395453989505768e-03
3.700000000000000000e+01 3.370955819264054298e-03 3.161210566759109497e-03
3.800000000000000000e+01 1.611921587027609348e-03 3.520091995596885681e-03
3.900000000000000000e+01 2.337932586669921875e-03 2.026458736509084702e-03
4.000000000000000000e+01 2.457465510815382004e-03 3.718395717442035675e-03
4.100000000000000000e+01 1.978262327611446381e-03 1.856829039752483368e-03
4.200000000000000000e+01 4.251591395586729050e-03 1.573537010699510574e-03
4.300000000000000000e+01 3.009577281773090363e-03 2.321330364793539047e-03
4.400000000000000000e+01 1.843192847445607185e-03 2.186202444136142731e-03
4.500000000000000000e+01 2.641981933265924454e-03 1.243642531335353851e-03
4.600000000000000000e+01 2.927706576883792877e-03 2.093666465952992439e-03
4.700000000000000000e+01 2.673572627827525139e-03 4.406141117215156555e-03
4.800000000000000000e+01 3.018258139491081238e-03 2.610780298709869385e-03
4.900000000000000000e+01 2.456395886838436127e-03 3.507788293063640594e-03
5.000000000000000000e+01 2.793879713863134384e-03 6.329414434731006622e-03
5.100000000000000000e+01 2.600717358291149139e-03 2.434208057820796967e-03
5.200000000000000000e+01 4.223467782139778137e-03 3.030649386346340179e-03
5.300000000000000000e+01 3.417864441871643066e-03 2.253321930766105652e-03
5.400000000000000000e+01 2.242322545498609543e-03 1.364076510071754456e-03
5.500000000000000000e+01 2.991772256791591644e-03 2.925235778093338013e-03
5.600000000000000000e+01 4.239726811647415161e-03 3.609469160437583923e-03
5.700000000000000000e+01 3.182453569024801254e-03 3.645488992333412170e-03
5.800000000000000000e+01 2.218448324128985405e-03 6.326518021523952484e-03
5.900000000000000000e+01 2.738875336945056915e-03 4.163157194852828979e-03
6.000000000000000000e+01 2.544471295550465584e-03 2.908170223236083984e-03
6.100000000000000000e+01 2.596004866063594818e-03 4.918929189443588257e-03
6.200000000000000000e+01 2.498109126463532448e-03 2.903264947235584259e-03
6.300000000000000000e+01 3.289714222773909569e-03 3.088768571615219116e-03
6.400000000000000000e+01 4.042475484311580658e-03 4.863414913415908813e-03
6.500000000000000000e+01 3.160196123644709587e-03 2.256908454000949860e-03
6.600000000000000000e+01 3.463289467617869377e-03 2.250086050480604172e-03
6.700000000000000000e+01 2.697253832593560219e-03 7.768388837575912476e-03
6.800000000000000000e+01 1.839028554968535900e-03 1.359552145004272461e-03
6.900000000000000000e+01 2.492830622941255569e-03 2.559826709330081940e-03
7.000000000000000000e+01 2.689397195354104042e-03 1.843156293034553528e-03
7.100000000000000000e+01 3.377182641997933388e-03 6.044220179319381714e-03
7.200000000000000000e+01 2.263541799038648605e-03 3.903361968696117401e-03
7.300000000000000000e+01 2.717180410400032997e-03 2.114463597536087036e-03
7.400000000000000000e+01 4.863335285335779190e-03 4.867320880293846130e-03
7.500000000000000000e+01 3.370999824255704880e-03 2.558244392275810242e-03
7.600000000000000000e+01 2.567981136962771416e-03 2.252838574349880219e-03
7.700000000000000000e+01 4.323647357523441315e-03 6.565637886524200439e-03
7.800000000000000000e+01 4.491755273193120956e-03 8.134126663208007812e-03
7.900000000000000000e+01 2.941340673714876175e-03 3.663016483187675476e-03
8.000000000000000000e+01 3.494394477456808090e-03 3.994316793978214264e-03
8.100000000000000000e+01 3.216817043721675873e-03 4.417190328240394592e-03
8.200000000000000000e+01 2.923665801063179970e-03 3.031129017472267151e-03
8.300000000000000000e+01 3.270366927608847618e-03 2.640968421474099159e-03
8.400000000000000000e+01 2.260762499645352364e-03 1.809107139706611633e-03
8.500000000000000000e+01 2.943123923614621162e-03 4.025619477033615112e-03
8.600000000000000000e+01 1.741894986480474472e-03 1.690442673861980438e-03
8.700000000000000000e+01 1.937998575158417225e-03 4.148802720010280609e-03
8.800000000000000000e+01 2.515773288905620575e-03 2.075918950140476227e-03
8.900000000000000000e+01 3.963930997997522354e-03 1.937096007168292999e-03
9.000000000000000000e+01 2.467597369104623795e-03 4.962965846061706543e-03
9.100000000000000000e+01 2.239659894257783890e-03 1.357990317046642303e-03
9.200000000000000000e+01 3.067839192226529121e-03 2.146848477423191071e-03
9.300000000000000000e+01 4.757924005389213562e-03 3.726173192262649536e-03
9.400000000000000000e+01 2.825723495334386826e-03 2.984099090099334717e-03
9.500000000000000000e+01 1.864503370597958565e-03 2.305837348103523254e-03
9.600000000000000000e+01 1.936247688718140125e-03 3.495298326015472412e-03
9.700000000000000000e+01 2.510978840291500092e-03 2.682403661310672760e-03
9.800000000000000000e+01 2.298252191394567490e-03 3.574365749955177307e-03
9.900000000000000000e+01 2.030096715316176414e-03 1.667331904172897339e-03
1.000000000000000000e+02 2.093456452712416649e-03 4.240447655320167542e-03
1.010000000000000000e+02 2.669461071491241455e-03 2.088090404868125916e-03
1.020000000000000000e+02 4.250600002706050873e-03 2.093198709189891815e-03
1.030000000000000000e+02 2.338611986488103867e-03 1.775888726115226746e-03
1.040000000000000000e+02 4.318777937442064285e-03 5.560945719480514526e-03
1.050000000000000000e+02 2.155789639800786972e-03 3.130160272121429443e-03
1.060000000000000000e+02 3.419418819248676300e-03 1.506208442151546478e-03
1.070000000000000000e+02 2.923189662396907806e-03 3.367515280842781067e-03
1.080000000000000000e+02 2.098312834277749062e-03 2.266792580485343933e-03
1.090000000000000000e+02 1.952171325683593750e-03 1.145991496741771698e-03
1.100000000000000000e+02 4.332647658884525299e-03 2.039488404989242554e-03
1.110000000000000000e+02 1.664949348196387291e-03 3.425175324082374573e-03
1.120000000000000000e+02 2.643366809934377670e-03 1.823890022933483124e-03
1.130000000000000000e+02 2.787054982036352158e-03 4.041817039251327515e-03
1.140000000000000000e+02 3.741351887583732605e-03 4.616776481270790100e-03
1.150000000000000000e+02 3.554933704435825348e-03 2.710607834160327911e-03
1.160000000000000000e+02 3.558543277904391289e-03 1.320041250437498093e-03
1.170000000000000000e+02 4.772770218551158905e-03 4.666687920689582825e-03
1.180000000000000000e+02 3.883296158164739609e-03 1.956369960680603981e-03
1.190000000000000000e+02 4.749574698507785797e-03 1.411333680152893066e-03
1.200000000000000000e+02 2.456298097968101501e-03 1.161755993962287903e-03
1.210000000000000000e+02 2.139960881322622299e-03 1.566354185342788696e-03
1.220000000000000000e+02 4.177029710263013840e-03 2.133710309863090515e-03
1.230000000000000000e+02 2.954670228064060211e-03 2.540566492825746536e-03
1.240000000000000000e+02 3.605253994464874268e-03 2.270963042974472046e-03
1.250000000000000000e+02 3.208617679774761200e-03 2.901662141084671021e-03
1.260000000000000000e+02 3.865803126245737076e-03 2.573557198047637939e-03
1.270000000000000000e+02 3.090026089921593666e-03 2.188825048506259918e-03
1.280000000000000000e+02 2.284723101183772087e-03 1.852815039455890656e-03
1.290000000000000000e+02 2.108960412442684174e-03 1.598780043423175812e-03
1.300000000000000000e+02 2.181979361921548843e-03 1.812239177525043488e-03
1.310000000000000000e+02 1.989940181374549866e-03 2.342065796256065369e-03
1.320000000000000000e+02 2.268863841891288757e-03 4.190311767160892487e-03
1.330000000000000000e+02 2.038462320342659950e-03 2.237235661596059799e-03
1.340000000000000000e+02 2.651870483532547951e-03 2.114553470164537430e-03
1.350000000000000000e+02 2.709909109398722649e-03 2.586468122899532318e-03
1.360000000000000000e+02 1.878575305454432964e-03 2.202980220317840576e-03
1.370000000000000000e+02 3.147648647427558899e-03 1.851909793913364410e-03
1.380000000000000000e+02 2.152391010895371437e-03 2.903087064623832703e-03
1.390000000000000000e+02 2.470066538080573082e-03 2.732556778937578201e-03
1.400000000000000000e+02 2.500260947272181511e-03 4.401759244501590729e-03
1.410000000000000000e+02 2.211853628978133202e-03 3.079936839640140533e-03
1.420000000000000000e+02 3.598037641495466232e-03 5.552994087338447571e-03
1.430000000000000000e+02 4.620822146534919739e-03 3.656018525362014771e-03
1.440000000000000000e+02 3.009186126291751862e-03 3.826518077403306961e-03
1.450000000000000000e+02 3.272737842053174973e-03 3.168576862663030624e-03
1.460000000000000000e+02 3.422932699322700500e-03 2.405837178230285645e-03
1.470000000000000000e+02 2.894781529903411865e-03 3.322558011859655380e-03
1.480000000000000000e+02 3.360712202265858650e-03 2.411978784948587418e-03
1.490000000000000000e+02 2.727763028815388680e-03 2.680553123354911804e-03
1.500000000000000000e+02 2.733381930738687515e-03 2.961960621178150177e-03
1.510000000000000000e+02 2.194453263655304909e-03 3.235261887311935425e-03
1.520000000000000000e+02 2.783035626634955406e-03 3.356158733367919922e-03
1.530000000000000000e+02 2.610761905089020729e-03 1.551105640828609467e-03
1.540000000000000000e+02 3.447819501161575317e-03 1.305892365053296089e-03
1.550000000000000000e+02 3.861775156110525131e-03 2.724159508943557739e-03
1.560000000000000000e+02 3.247756045311689377e-03 3.981939982622861862e-03
1.570000000000000000e+02 2.304958179593086243e-03 1.868802588433027267e-03
1.580000000000000000e+02 2.992217196151614189e-03 4.252482205629348755e-03
1.590000000000000000e+02 2.236432395875453949e-03 2.108437009155750275e-03
1.600000000000000000e+02 2.227182267233729362e-03 3.441676497459411621e-03
1.610000000000000000e+02 2.646767999976873398e-03 1.812967937439680099e-03
1.620000000000000000e+02 3.223569132387638092e-03 2.653464674949645996e-03
1.630000000000000000e+02 3.746274160221219063e-03 3.024155274033546448e-03
1.640000000000000000e+02 3.042037598788738251e-03 1.955803250893950462e-03
1.650000000000000000e+02 3.148392774164676666e-03 1.931110862642526627e-03
1.660000000000000000e+02 2.711033448576927185e-03 1.373137813061475754e-03
1.670000000000000000e+02 2.007673960179090500e-03 1.342774368822574615e-03
1.680000000000000000e+02 1.932579441927373409e-03 1.945166848599910736e-03
1.690000000000000000e+02 2.704860875383019447e-03 3.234636038541793823e-03
1.700000000000000000e+02 3.469983115792274475e-03 3.302501514554023743e-03
1.710000000000000000e+02 2.452385379001498222e-03 2.103714272379875183e-03
1.720000000000000000e+02 2.456316491588950157e-03 1.792235299944877625e-03
1.730000000000000000e+02 2.417894778773188591e-03 2.138797193765640259e-03
1.740000000000000000e+02 2.334912540391087532e-03 3.308434970676898956e-03
1.750000000000000000e+02 2.446018625050783157e-03 2.225202275440096855e-03
1.760000000000000000e+02 2.884944900870323181e-03 1.511612907052040100e-03
1.770000000000000000e+02 3.271386725828051567e-03 3.065628930926322937e-03
1.780000000000000000e+02 4.300467669963836670e-03 3.559225238859653473e-03
1.790000000000000000e+02 3.166538430377840996e-03 5.996356718242168427e-03
1.800000000000000000e+02 2.476812107488512993e-03 2.940501086413860321e-03
1.810000000000000000e+02 3.276866627857089043e-03 2.430982887744903564e-03
1.820000000000000000e+02 3.518018405884504318e-03 2.589357085525989532e-03
1.830000000000000000e+02 3.931323532015085220e-03 2.801025286316871643e-03
1.840000000000000000e+02 3.477605525404214859e-03 2.325383014976978302e-03
1.850000000000000000e+02 2.932951785624027252e-03 2.787182107567787170e-03
1.860000000000000000e+02 2.523744478821754456e-03 2.245981246232986450e-03
1.870000000000000000e+02 3.095000982284545898e-03 5.130900070071220398e-03
1.880000000000000000e+02 2.998343668878078461e-03 3.456678241491317749e-03
1.890000000000000000e+02 2.949517453089356422e-03 2.441751770675182343e-03
1.900000000000000000e+02 2.530546160414814949e-03 2.616483718156814575e-03
1.910000000000000000e+02 2.300605643540620804e-03 4.532901570200920105e-03
1.920000000000000000e+02 3.245977684855461121e-03 4.040865227580070496e-03
1.930000000000000000e+02 2.157924696803092957e-03 1.802014186978340149e-03
1.940000000000000000e+02 1.832579378969967365e-03 1.652505481615662575e-03
1.950000000000000000e+02 2.523689530789852142e-03 3.561267629265785217e-03
1.960000000000000000e+02 3.145881695672869682e-03 2.198830712586641312e-03
1.970000000000000000e+02 3.150206524878740311e-03 1.657015644013881683e-03
1.980000000000000000e+02 3.786739660426974297e-03 2.645188942551612854e-03
1.990000000000000000e+02 2.372600138187408447e-03 3.333980217576026917e-03
2.000000000000000000e+02 2.163263736292719841e-03 2.900170162320137024e-03
2.010000000000000000e+02 2.185007324442267418e-03 2.174345776438713074e-03
2.020000000000000000e+02 3.374568885192275047e-03 8.193803951144218445e-03
2.030000000000000000e+02 2.024343935772776604e-03 2.294111996889114380e-03
2.040000000000000000e+02 3.081886097788810730e-03 1.755892764776945114e-03
2.050000000000000000e+02 4.078670870512723923e-03 2.202444244176149368e-03
2.060000000000000000e+02 3.261816920712590218e-03 1.988521311432123184e-03
2.070000000000000000e+02 2.566347364336252213e-03 1.802433282136917114e-03
